Temperature,Humidity,Soil Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorus,Fertilizer
11.15,54.99,20.64,Loamy,Rapeseed & Mustard,63.14,41.73,32.96,30-15-20
17.36,61.18,27.34,Clay Loam,Rapeseed & Mustard,85.5,52.39,42.31,DAP
15.55,63.21,25.03,Sandy Loam,Rapeseed & Mustard,80.32,50.4,40.09,DAP
14.75,55.12,22.9,Sandy Loam,Rapeseed & Mustard,76.46,46.9,36.76,Urea
16.54,64.81,26.7,Clay Loam,Rapeseed & Mustard,87.12,50.14,42.06,DAP
18.35,67.27,28.69,Clay Loam,Rapeseed & Mustard,90.18,59.58,48.74,MOP
29.69,59.3,28.54,Loamy,Rapeseed & Mustard,25.54,19.91,30.51,MOP
17.06,62.39,26.31,Sandy Loam,Rapeseed & Mustard,88.78,52.23,40.18,DAP
15.35,63.82,25.93,Clay Loam,Rapeseed & Mustard,80.94,53.76,40.95,DAP
17.04,63.26,25.84,Clay Loam,Rapeseed & Mustard,89.33,53.26,43.41,DAP
13.89,58.75,24.15,Sandy Loam,Rapeseed & Mustard,71.43,48.39,38.28,Urea
17.72,67.02,29.84,Clay Loam,Rapeseed & Mustard,95.84,56.8,48.09,MOP
17.31,62.09,26.28,Loamy,Rapeseed & Mustard,82.62,52.77,41.46,DAP
37.1,36.69,33.2,Sandy Loam,Rapeseed & Mustard,14.82,15.55,25.56,MOP
11.55,54.93,21.87,Loamy,Rapeseed & Mustard,61,43.02,32.52,30-15-20
11.03,53.86,21.19,Clay Loam,Rapeseed & Mustard,66.58,43.13,30.25,30-15-20
19.68,68.09,29.7,Clay Loam,Rapeseed & Mustard,91,59.4,46.96,MOP
12.09,54.06,21.77,Sandy Loam,Rapeseed & Mustard,64.17,42.97,33.55,30-15-20
16.05,64.69,26.31,Clay Loam,Rapeseed & Mustard,89.88,54.42,41.39,DAP
24.06,44.45,32.41,Sandy Loam,Rapeseed & Mustard,2.29,27.8,15.83,30-15-20
19.61,65.75,29.6,Loamy,Rapeseed & Mustard,90.14,55.14,45.09,MOP
13.38,57.01,24.51,Sandy Loam,Rapeseed & Mustard,71.52,47.85,38.51,Urea
11.86,52.9,21.6,Sandy Loam,Rapeseed & Mustard,67.64,40.11,32.17,30-15-20
14.75,57.38,23.97,Loamy,Rapeseed & Mustard,72.55,49.89,38.67,Urea
19.55,68.55,28.99,Sandy Loam,Rapeseed & Mustard,96.71,57.48,48.24,MOP
19.35,68.48,28.82,Clay Loam,Rapeseed & Mustard,97.92,55.86,46.3,MOP
10.85,50.96,22.12,Clay Loam,Rapeseed & Mustard,61.51,42.18,30.26,30-15-20
13.23,55.76,22.58,Loamy,Rapeseed & Mustard,73.78,49.51,35.14,Urea
19.14,66.36,29.95,Sandy Loam,Rapeseed & Mustard,99.7,55.77,46.47,MOP
25.98,53.88,31.98,Loamy,Rapeseed & Mustard,11.66,26.11,33.52,30-15-20
36.83,85.69,36.05,Clay Loam,Rapeseed & Mustard,4.58,18.22,31.93,30-15-20
36.72,73.76,36.33,Sand,Rapeseed & Mustard,-6.12,12.82,35.76,Urea
10.41,51.72,21.44,Sandy Loam,Rapeseed & Mustard,60.45,43,34.5,30-15-20
29.89,69.93,34.13,Clay Loam,Rapeseed & Mustard,-6.1,12.85,42.54,DAP
10.32,51.33,22.25,Loamy,Rapeseed & Mustard,69.38,42.58,33.94,30-15-20
37.49,63.25,35.92,Sand,Rapeseed & Mustard,-6.43,30.81,26.79,MOP
19.77,65.82,27.57,Loamy,Rapeseed & Mustard,92.42,55.84,46.56,MOP
23.88,51.65,22.09,Sand,Rapeseed & Mustard,-2.36,10.83,31.36,DAP
10.98,50.29,22.45,Loamy,Rapeseed & Mustard,65.54,43.38,30.97,30-15-20
10.8,52.76,21.34,Loamy,Rapeseed & Mustard,64.82,43.67,33.2,30-15-20
12.05,54.44,21.69,Loamy,Rapeseed & Mustard,66.66,44.06,32.04,30-15-20
12.92,55.16,22.57,Sandy Loam,Rapeseed & Mustard,73.05,47.39,36.11,Urea
19.58,69.8,28.84,Loamy,Rapeseed & Mustard,91.28,55.49,46.74,MOP
18.82,69.45,29.55,Sandy Loam,Rapeseed & Mustard,93.79,58.98,48.44,MOP
11.73,51.64,22.08,Clay Loam,Rapeseed & Mustard,69.42,44.84,32.63,30-15-20
16.97,63.96,27.18,Loamy,Rapeseed & Mustard,88.87,54.86,41.01,DAP
18.24,65.24,29.91,Clay Loam,Rapeseed & Mustard,90.84,56.82,45.02,MOP
12.43,50.65,20.08,Loamy,Rapeseed & Mustard,67.8,42.51,34.53,30-15-20
15.3,65.32,12.04,Loamy,Rapeseed & Mustard,10.93,7.73,26.98,30-15-20
19.06,66.72,28.77,Loamy,Rapeseed & Mustard,92.56,59.25,48.8,MOP
26.99,78.55,13.52,Clay Loam,Rapeseed & Mustard,8.17,14.06,38.21,MOP
15.49,63.17,27.22,Loamy,Rapeseed & Mustard,88.97,51.16,40.86,DAP
16.21,62.64,26.7,Clay Loam,Rapeseed & Mustard,87.46,54.23,43.58,DAP
15.79,63.81,26.79,Sandy Loam,Rapeseed & Mustard,83.53,52.08,43.89,DAP
31.2,89.4,19.64,Loamy,Rapeseed & Mustard,-1.64,15.19,20.29,30-15-20
15.94,61.57,27.38,Loamy,Rapeseed & Mustard,88.97,51.43,43.38,DAP
14.41,57.3,23.31,Clay Loam,Rapeseed & Mustard,70.26,48.87,36.83,Urea
10.33,52.35,20.58,Sandy Loam,Rapeseed & Mustard,65.14,42.3,32.36,30-15-20
12.69,56.13,24.82,Clay Loam,Rapeseed & Mustard,74.42,47.59,39.81,Urea
12.4,50.16,20.77,Clay Loam,Rapeseed & Mustard,62.05,43.24,33.16,30-15-20
19.16,68.99,29.95,Sandy Loam,Rapeseed & Mustard,94.68,57.89,49.8,MOP
10.58,53.57,22,Clay Loam,Rapeseed & Mustard,62.11,43.52,32.1,30-15-20
37.62,65.79,34.61,Clay,Rapeseed & Mustard,29.56,26.45,30.11,DAP
18.63,53.31,39.6,Sandy Loam,Rapeseed & Mustard,-1.39,8.73,43.32,DAP
13.42,57.82,22.65,Sandy Loam,Rapeseed & Mustard,78.16,45.28,36.69,Urea
11.67,51.99,20.67,Loamy,Rapeseed & Mustard,61.19,43.95,33.26,30-15-20
16.2,63.05,26.49,Loamy,Rapeseed & Mustard,85.13,52.73,41.74,DAP
18.77,69.98,27.52,Clay Loam,Rapeseed & Mustard,98.53,57.31,45.99,MOP
11.03,51.69,21.8,Loamy,Rapeseed & Mustard,61.49,43.06,30.37,30-15-20
18.03,69.48,29.44,Clay Loam,Rapeseed & Mustard,94.74,55.97,46.86,MOP
10.83,54.2,21.53,Loamy,Rapeseed & Mustard,60.19,40.76,30.99,30-15-20
38.68,32.14,12.32,Sandy Loam,Rapeseed & Mustard,-4.42,16.6,30.05,MOP
10.77,51.66,20.18,Sandy Loam,Rapeseed & Mustard,62.11,43.34,34.14,30-15-20
11.13,52.96,20.72,Sandy Loam,Rapeseed & Mustard,60.44,40.17,30.33,30-15-20
17.97,66.8,29.08,Sandy Loam,Rapeseed & Mustard,90.68,57.33,49.71,MOP
15.17,63.84,25.43,Clay Loam,Rapeseed & Mustard,80.99,54.58,43.55,DAP
12.09,54.93,21.36,Sandy Loam,Rapeseed & Mustard,65.85,43.78,32.48,30-15-20
15.42,60.67,25.55,Sandy Loam,Rapeseed & Mustard,88.41,51.52,44.26,DAP
18.23,65.93,28.9,Clay Loam,Rapeseed & Mustard,97.81,59.8,47.56,MOP
13.4,58.15,24.7,Loamy,Rapeseed & Mustard,77.12,46.69,38.66,Urea
16.74,38.08,29.74,Clay Loam,Rapeseed & Mustard,6.36,24.59,16.58,30-15-20
27.51,32.24,46.45,Sand,Rapeseed & Mustard,1.6,21.38,20.95,DAP
11.49,51,21.52,Sandy Loam,Rapeseed & Mustard,66.54,41.54,33.14,30-15-20
16.36,64.55,26.27,Sandy Loam,Rapeseed & Mustard,88.55,54.8,43.66,DAP
33.65,88.21,38.17,Silty Loam,Rice,149.49,59.45,59.68,MOP
22.15,34.33,18.17,Silty Loam,Rice,-0.89,29.8,17.05,MOP
29.38,79.1,34.25,Alluvial,Rice,116.61,45.71,48.76,Urea
26.2,73.65,32.12,Silty Loam,Rice,104.26,41.7,43.8,40-20-20
27.06,70.01,32.14,Alluvial,Rice,112.16,40.18,43,40-20-20
30.44,83.9,36,Alluvial,Rice,131.42,54.69,52.44,DAP
26.02,71.01,31.7,Silty Loam,Rice,111.31,42.16,41.06,40-20-20
29.95,75.68,34.78,Alluvial,Rice,121.08,45.86,48.55,Urea
31.88,80.08,36.67,Alluvial,Rice,125.88,50.4,52.83,DAP
28.46,76.07,34.98,Alluvial,Rice,122.09,46.81,47.66,Urea
37.35,66.31,22.48,Alluvial,Rice,22.05,16.82,17.55,Urea
29.89,77.31,34.13,Clay Loam,Rice,115.02,46.54,48.91,Urea
29.23,76.69,33.35,Silty Loam,Rice,122.56,49.43,48.11,Urea
34.82,87.44,39.9,Silty Loam,Rice,146.4,58.3,56.37,MOP
32.67,86.91,38.51,Alluvial,Rice,138.18,58.37,59.36,MOP
31.14,81.34,36.63,Clay Loam,Rice,127.02,50.3,51.69,DAP
30.73,81.55,37.49,Clay Loam,Rice,125.29,50.1,52.6,DAP
31.11,82.54,36.24,Silty Loam,Rice,128.58,53.33,50.66,DAP
32.83,88.2,38.72,Silty Loam,Rice,138.87,58.89,55.4,MOP
31.87,83.93,35.67,Silty Loam,Rice,134.86,50.79,51.57,DAP
26.23,73.42,30.75,Clay Loam,Rice,108.32,44.2,40.66,40-20-20
26.23,71,31.23,Clay Loam,Rice,111.15,43.48,43.38,40-20-20
28.54,78.29,34.08,Silty Loam,Rice,114.36,46.23,45.53,Urea
28.7,79.91,34.44,Clay Loam,Rice,121.98,45.49,45.65,Urea
33.84,88.72,38.65,Alluvial,Rice,142.26,55.62,58.62,MOP
30.14,82.66,35.82,Silty Loam,Rice,137.23,51.42,54.2,DAP
15.46,80.46,43.03,Sand,Rice,24.18,12.05,39.54,MOP
26.65,70.54,31.42,Silty Loam,Rice,102.92,40.2,44.18,40-20-20
30.51,82.86,35.43,Clay Loam,Rice,128.44,54.27,50.87,DAP
30.26,84.87,36.82,Silty Loam,Rice,137.29,52.4,52.51,DAP
17.49,45.97,47.7,Silty Loam,Rice,1.45,28.09,44.27,MOP
31.23,82.54,36.3,Alluvial,Rice,128.29,51.64,52.48,DAP
26.53,70.31,31.03,Alluvial,Rice,112.37,42.85,40.23,40-20-20
25.41,71.96,30.15,Clay Loam,Rice,110.69,43.18,42.49,40-20-20
29.22,81.38,11.98,Alluvial,Rice,23.26,24.67,40.32,DAP
34.93,60.68,15.38,Silty Loam,Rice,5.33,6.14,25.87,MOP
25.6,51.13,38.84,Alluvial,Rice,28.09,11.34,16.26,DAP
34.23,89.08,38.38,Clay Loam,Rice,148.4,59.34,59.17,MOP
34.1,85.2,38.69,Clay Loam,Rice,145.94,59.72,59.4,MOP
20.92,81.9,24.05,Alluvial,Rice,9.52,26.54,31.51,DAP
33.63,89.14,38.54,Silty Loam,Rice,149.98,55.63,58.03,MOP
33.95,89.44,39.02,Silty Loam,Rice,143.39,56.14,59.43,MOP
31.01,83.26,35.44,Silty Loam,Rice,134.37,53.32,54.66,DAP
27.88,79.56,32.65,Alluvial,Rice,119.77,49.1,48.8,Urea
32.77,69.64,26.19,Silty Loam,Rice,13,25.32,26.84,MOP
39.58,74.06,41.65,Clay Loam,Rice,28.4,11.29,23.95,MOP
27.08,72.18,31.78,Alluvial,Rice,100.68,43.15,44.5,40-20-20
31.52,81.73,36.35,Clay Loam,Rice,131.01,54.45,51.7,DAP
28.42,76.11,34.78,Silty Loam,Rice,113.45,47.54,48.37,Urea
28.66,37.27,18.41,Alluvial,Rice,8,28.83,42.12,40-20-20
31.71,80.59,36.65,Silty Loam,Rice,133.06,52.64,54.96,DAP
25.13,73.83,30.38,Alluvial,Rice,103.73,44.03,40.87,40-20-20
33.4,88.1,39.43,Clay Loam,Rice,140.1,59.81,55.24,MOP
34.78,89.18,37.99,Alluvial,Rice,140.35,56.66,55.77,MOP
29.84,76.75,34.52,Silty Loam,Rice,122.38,45.65,48.35,Urea
29.84,75.06,32.83,Silty Loam,Rice,118.41,48.43,45.98,Urea
27.4,70.75,32.33,Alluvial,Rice,111.29,42.77,43.46,40-20-20
32.85,87.24,37.64,Alluvial,Rice,140.17,59.76,57.63,MOP
32.85,88.8,39.55,Alluvial,Rice,146.02,57.96,57.1,MOP
25.8,70.43,30.55,Clay Loam,Rice,105.85,44.02,44.4,40-20-20
25.44,72.29,31.68,Alluvial,Rice,101.45,41.49,40.88,40-20-20
26.24,72.59,30.73,Alluvial,Rice,102.14,42.68,42.85,40-20-20
19.38,39.77,49.64,Clay,Rice,-6.02,22.34,17.82,DAP
36.22,41.72,38.9,Silty Loam,Rice,15.82,20.99,43.07,DAP
29.13,79.94,33.45,Silty Loam,Rice,124.41,48.2,48.54,Urea
31.29,83.4,35.46,Clay Loam,Rice,128.84,54.75,53.47,DAP
27.93,77.9,34.27,Clay Loam,Rice,122.25,46.42,49.26,Urea
32.21,82.18,37.29,Clay Loam,Rice,133.72,51.8,53.96,DAP
34.31,88.23,39.47,Silty Loam,Rice,146.63,59.96,57.29,MOP
25.83,72.24,30.75,Silty Loam,Rice,110.61,43.59,44.83,40-20-20
31.42,74.8,23.12,Silty Loam,Rice,27.74,25.38,31.78,Urea
32.18,80.62,35.29,Silty Loam,Rice,135.64,50.55,54.58,DAP
31.23,50.16,12.03,Sand,Rice,24.83,32.89,23.06,MOP
33.64,87.98,39.65,Silty Loam,Rice,143.76,57.9,57.13,MOP
28.7,76.9,33.3,Alluvial,Rice,124.34,49.68,49.57,Urea
34.21,86.06,38.68,Silty Loam,Rice,141.62,55.97,57.89,MOP
28.53,79.11,32.6,Clay Loam,Rice,119.92,48.71,49.73,Urea
26.63,73.13,30.97,Clay Loam,Rice,104.54,43.32,42.64,40-20-20
28.33,77.1,34.1,Clay Loam,Rice,113.69,48.54,45.31,Urea
32.98,88.91,38.89,Clay Loam,Rice,143.14,55.95,55.94,MOP
25.9,70.22,31.28,Clay Loam,Rice,108.9,42.35,40.61,40-20-20
32.93,85.49,38.2,Silty Loam,Rice,146.25,55.9,59.95,MOP
26.23,74.01,30.17,Clay Loam,Rice,103.36,40.93,40.01,40-20-20
23.53,41.96,22.38,Alluvial,Rice,2.58,29.88,17.83,DAP
21.79,72.53,25.24,Alluvial,Rice,10.17,11.09,31.52,MOP
26.9,71.4,30.03,Alluvial,Rice,100.86,41.13,44.78,40-20-20
26.78,74.29,31.68,Clay Loam,Rice,103.49,43.23,44.12,40-20-20
34.94,88.87,39.07,Clay Loam,Rice,144.46,59.89,59.45,MOP
35.29,78.73,29.89,Clay,Rice,22.32,30.2,26.97,Urea
26.22,74.67,32.48,Alluvial,Rice,108.2,43.21,40.13,40-20-20
15.94,43.59,32.71,Clay Loam,Rice,27.23,33.93,21.13,Urea
30.91,84.38,37.35,Silty Loam,Rice,125.09,51.81,51.47,DAP
34.61,87.03,39.08,Clay Loam,Rice,142.95,59.78,59.55,MOP
28.44,76.5,32.61,Clay Loam,Rice,115.97,49.51,45.95,Urea
34.96,89.63,39.9,Clay Loam,Rice,142.32,55.27,55.82,MOP
25.09,74.84,30.26,Alluvial,Rice,102.39,43.4,41.81,40-20-20
32.97,50.32,20.49,Alluvial,Rice,-2.69,33.13,23.81,Urea
32.46,84.83,37.32,Silty Loam,Rice,135.02,50.45,50.34,DAP
25.07,70.09,30.62,Silty Loam,Rice,108.03,42.44,43.2,40-20-20
26.95,74.8,32.15,Clay Loam,Rice,110.01,43.56,40.34,40-20-20
29.5,75.51,32.91,Silty Loam,Rice,119.98,45.42,45.71,Urea
28.37,77.83,32.99,Clay Loam,Rice,117.67,48.5,45.89,Urea
34.1,85.76,39.27,Silty Loam,Rice,140.61,59.19,56.99,MOP
26.3,74.36,32.05,Silty Loam,Rice,110.93,40.1,43.67,40-20-20
33.98,89.72,38.88,Silty Loam,Rice,137.7,58.99,59.96,MOP
34.62,86.01,39.45,Clay Loam,Rice,148.01,57.58,59.77,MOP
23.7,61.82,23.07,Clay Loam,Rice,9.83,7.35,32.73,Urea
30.91,84.82,37.37,Silty Loam,Rice,126.78,52.39,54.55,DAP
33.04,85.46,38.07,Silty Loam,Rice,148.22,56.6,59.88,MOP
29.16,76.64,19.61,Silty Loam,Rice,0.65,33.1,42.27,DAP
25.98,71.8,30.77,Silty Loam,Rice,106.73,41.59,42.76,40-20-20
29.67,78.9,33.39,Clay Loam,Rice,118.52,46.18,46.75,Urea
31.46,81.58,36.86,Silty Loam,Rice,130.52,50.56,53.41,DAP
33.52,89.77,39.38,Silty Loam,Rice,142.57,56.53,58.94,MOP
24.12,57.83,15.15,Silty Loam,Rice,28.14,34.37,41.57,40-20-20
38.36,48.27,31.66,Silty Loam,Rice,-8.38,28.74,29.44,DAP
26.07,72.5,31.99,Silty Loam,Rice,105.23,40.04,41.17,40-20-20
31.55,83.11,36.65,Silty Loam,Rice,126.8,53.84,54.57,DAP
29.91,78.44,34.34,Alluvial,Rice,117.81,45,47.09,Urea
30.23,80.49,35.37,Silty Loam,Rice,129.25,51.13,54.57,DAP
34.53,89.09,39.01,Silty Loam,Rice,143.11,57.75,55.38,MOP
29.3,78.46,33.09,Silty Loam,Rice,118.63,48.27,48.78,Urea
34.54,89.83,39.64,Alluvial,Rice,139.3,59.09,55.6,MOP
30.65,84.65,35.94,Alluvial,Rice,130.96,53.69,54.91,DAP
30.98,82.01,37.35,Alluvial,Rice,129.23,51.46,51.05,DAP
26.04,74.88,31.5,Clay Loam,Rice,107.68,40.89,40.53,40-20-20
28.83,77.88,32.85,Silty Loam,Rice,122.32,46.07,48.66,Urea
19.22,58.76,15.68,Alluvial,Rice,29.14,10.94,31.25,40-20-20
32.88,85.09,38.69,Alluvial,Rice,143.88,56.99,55.77,MOP
34.86,85.11,37.68,Clay Loam,Rice,139.58,55.31,55.7,MOP
26.38,73.37,31.26,Silty Loam,Rice,112.45,41.64,40.87,40-20-20
30.44,83.99,37.44,Alluvial,Rice,133.83,51.3,53.52,DAP
27.57,79.14,32.89,Clay Loam,Rice,117.13,47.64,46.9,Urea
17.04,31.66,18.05,Clay Loam,Rice,28.55,15.66,19.38,DAP
25.62,70.05,31.78,Silty Loam,Rice,104.53,43.9,44.67,40-20-20
23.71,51.94,48.25,Clay Loam,Rice,-9.47,15.71,16.61,40-20-20
31.65,83.34,37.12,Clay Loam,Rice,136.9,50.72,51.18,DAP
29.47,78.42,33.92,Alluvial,Rice,118.7,46.29,49.28,Urea
30.21,58.19,34.29,Clay,Rice,-8.99,29.61,42.04,40-20-20
33.76,86.06,37.59,Alluvial,Rice,143.74,59.83,56.8,MOP
30.12,83.27,35.37,Clay Loam,Rice,131.15,54.83,52.02,DAP
34.25,85.96,39.38,Clay Loam,Rice,144.44,58.9,56.92,MOP
28.92,79.46,33.53,Silty Loam,Rice,114.69,46.19,49.45,Urea
30.11,81.17,36.7,Alluvial,Rice,132.45,52.19,54.26,DAP
28.49,62.51,14.87,Silty Loam,Rice,28.25,12.03,41.51,40-20-20
29.6,75.42,33.02,Alluvial,Rice,121.48,48.35,46.76,Urea
26.69,71.67,32.05,Silty Loam,Rice,103.88,41.12,41.92,40-20-20
30.86,80.24,37.07,Silty Loam,Rice,129.39,50.72,50.65,DAP
34.75,86.74,39.49,Alluvial,Rice,147.2,57.06,57.3,MOP
31.29,82,35.31,Alluvial,Rice,133.67,50.47,54.8,DAP
26.29,72.38,31.88,Clay Loam,Rice,104.81,44.17,43.38,40-20-20
38.62,52.45,23.09,Clay Loam,Rice,8.17,33.36,43.54,Urea
34.28,88.51,37.95,Silty Loam,Rice,137.99,55.97,59.6,MOP
29.74,77.15,34.73,Silty Loam,Rice,118.97,45.14,47.28,Urea
27.77,75.12,32.8,Clay Loam,Rice,113.05,48.18,46.47,Urea
33.62,87.49,39.08,Alluvial,Rice,148.59,56.87,56.98,MOP
34.08,85.42,39.33,Silty Loam,Rice,140.15,59.95,58.19,MOP
22.92,32.4,40.97,Alluvial,Rice,22.34,23.25,29.37,MOP
36.57,89.7,30.24,Alluvial,Rice,0.16,9.25,35.19,DAP
32.2,83.84,36.79,Clay Loam,Rice,126.7,52,51.49,DAP
29.89,64.52,23.7,Clay Loam,Rice,1.02,32.88,21.01,DAP
20.64,36.19,15.1,Alluvial,Rice,-1.58,29.74,40.41,MOP
34.15,86.04,38.79,Clay Loam,Rice,138.13,57.35,58.66,MOP
28.79,75.35,33.31,Silty Loam,Rice,124.79,48.93,46.86,Urea
25.57,73.29,31.48,Silty Loam,Rice,103.57,44.37,41.01,40-20-20
27.3,70.95,32.37,Alluvial,Rice,106.63,42.79,43.88,40-20-20
30.43,81.37,35.83,Silty Loam,Rice,130.14,52.4,52.87,DAP
21.87,69.05,39.33,Clay,Rice,22.13,31.09,22.91,40-20-20
26.24,71.13,30.15,Silty Loam,Rice,105.97,42.96,41.69,40-20-20
27.02,70.61,30.98,Silty Loam,Rice,111.49,43.37,41.77,40-20-20
27.92,76.45,34.56,Clay Loam,Rice,118.03,45.2,45.45,Urea
28.29,53.58,42.51,Clay,Rice,7.87,10.49,16.82,Urea
26.98,72.92,30.28,Alluvial,Rice,109.7,41.92,40.81,40-20-20
30.77,80.34,35.02,Clay Loam,Rice,132.5,51.96,53.59,DAP
24.23,89.99,16.64,Clay,Rice,-7.31,33.77,44.94,DAP
34.83,85.7,38.29,Clay Loam,Rice,142.27,59.03,55.65,MOP
28.86,77.46,34.41,Alluvial,Rice,114.1,45.26,48.33,Urea
25.43,73.37,31.39,Alluvial,Rice,109.3,42.46,40.39,40-20-20
33.96,88.72,38.87,Silty Loam,Rice,149.02,59,58.42,MOP
31.49,58.07,25.98,Alluvial,Rice,27,32.9,25.24,40-20-20
32.19,80.58,37.32,Alluvial,Rice,135.23,54.02,52.41,DAP
32.03,80.23,36.14,Silty Loam,Rice,126.49,53.63,54.22,DAP
30.76,80.24,37.36,Clay Loam,Rice,127.95,53.3,52.83,DAP
34.83,87.45,38.33,Alluvial,Rice,142.48,59.5,57.2,MOP
32.98,87.25,38.32,Alluvial,Rice,138.92,57.05,55.85,MOP
29.63,75.37,33.99,Alluvial,Rice,112.5,49.83,45.7,Urea
17.21,61.15,34.99,Sand,Rice,1.75,32.37,19.88,Urea
20.32,37.72,10.22,Silty Loam,Rice,28.41,8.89,29.59,Urea
32.41,80.8,36.24,Silty Loam,Rice,127.29,53.79,53.9,DAP
34.22,88.74,37.74,Alluvial,Rice,146.63,57.88,55.58,MOP
28.97,79.34,33.09,Silty Loam,Rice,120.74,49.86,47.26,Urea
29.43,77.15,34.37,Alluvial,Rice,117.5,47.9,45.43,Urea
34.52,89.51,38.18,Clay Loam,Rice,140.13,56.26,56.58,MOP
29.2,50.07,17.99,Alluvial,Rice,29.32,22.5,17.89,40-20-20
29.44,76.62,34.36,Silty Loam,Rice,123.35,47.19,45.41,Urea
34.3,86.51,38.05,Clay Loam,Rice,141.77,56.56,58.35,MOP
25.25,74.59,31.85,Alluvial,Rice,107.34,41.83,44.61,40-20-20
31.35,84.8,37.12,Silty Loam,Rice,129.13,52.75,52.05,DAP
36.62,66.03,10.61,Clay,Rice,-7.86,20.53,16.4,40-20-20
27.22,33.64,15.97,Silty Loam,Rice,0.06,10.09,39.71,DAP
32.98,87.16,37.69,Alluvial,Rice,138.84,59.99,59.2,MOP
32.12,81.49,36.78,Clay Loam,Rice,128.83,53.19,54.03,DAP
23.62,33.54,29.52,Silty Loam,Rice,-4.54,31.46,29.11,40-20-20
24.85,39.63,45.94,Clay Loam,Rice,1.91,20.47,38.45,40-20-20
34.04,86.92,38.86,Clay Loam,Rice,145.86,57.87,59.14,MOP
31.14,81.81,35.93,Alluvial,Rice,127.93,53.16,50.44,DAP
38.89,52.72,12,Clay Loam,Rice,18.85,28.37,35.41,MOP
28.06,76.87,34.19,Clay Loam,Rice,121.34,45.01,46.7,Urea
28.18,76.11,34.24,Clay Loam,Rice,119.61,48.66,49.94,Urea
19.78,36.25,19.3,Clay Loam,Rice,16.03,29.38,39.99,40-20-20
29.7,76.18,32.7,Alluvial,Rice,124.69,49.5,48.33,Urea
29.9,77.05,34.39,Silty Loam,Rice,118,48.24,47.89,Urea
28.27,76.19,34.69,Silty Loam,Rice,113.54,45.53,47.82,Urea
31.94,84.08,36.3,Alluvial,Rice,126.56,50.88,51.98,DAP
26.59,72.94,30.87,Clay Loam,Rice,105.51,42.35,42.7,40-20-20
31.17,84.21,35.26,Alluvial,Rice,134.45,50.74,52.35,DAP
31.51,84.14,36.92,Clay Loam,Rice,134.98,53.08,53.68,DAP
24.62,38.16,12.32,Sand,Rice,26.13,11.61,36.77,Urea
16.52,61.68,25.63,Clay,Rice,8.86,18.6,44.28,Urea
26.88,70.34,31.92,Clay Loam,Rice,107.87,41.72,43.07,40-20-20
32.51,87.51,38.3,Silty Loam,Rice,144.57,55.62,55.98,MOP
30.29,83.63,36.86,Alluvial,Rice,126.08,54.4,53.78,DAP
29.39,77.15,33.91,Silty Loam,Rice,114.98,48.34,49.69,Urea
19.71,43.78,11.2,Clay Loam,Rice,25.97,32.51,29.03,MOP
28.42,76.99,32.73,Silty Loam,Rice,124.1,46.4,46.23,Urea
17.41,60.09,19.47,Clay Loam,Rice,9.93,16.64,28.62,Urea
26.73,72.07,30.61,Clay Loam,Rice,108.4,42.82,44.7,40-20-20
29.94,78.41,34.38,Silty Loam,Rice,115.31,45.08,48.63,Urea
33.35,86.24,38.53,Alluvial,Rice,138.9,58.25,57.93,MOP
29.29,76.64,33.14,Silty Loam,Rice,119.18,46.83,48.08,Urea
34.7,85.94,38.67,Alluvial,Rice,142.02,55.79,56.89,MOP
15.81,64.9,17.35,Alluvial,Rice,-5.99,27.63,41.57,Urea
27.99,79.34,32.6,Silty Loam,Rice,119.67,48.78,47.16,Urea
28.02,75.28,34.25,Clay Loam,Rice,121.7,45.81,47.78,Urea
30.61,81.13,36.93,Clay Loam,Rice,126.19,51.42,53.19,DAP
33.16,41.59,19.17,Silty Loam,Rice,28.76,32.35,24.47,MOP
33.1,85.67,39.12,Clay Loam,Rice,146.43,58.13,57.17,MOP
34.9,86.02,38.55,Clay Loam,Rice,139.89,55.98,57.25,MOP
28.24,75.27,33.11,Clay Loam,Rice,119.15,45.44,47.5,Urea
31.77,83.3,36.24,Alluvial,Rice,127.31,51.42,50.12,DAP
27.04,73.47,31.63,Alluvial,Rice,106.47,44.96,44.32,40-20-20
32.99,87.32,39.09,Clay Loam,Rice,147.97,56.63,59.78,MOP
31.84,81.95,37.27,Alluvial,Rice,134,53.78,53.54,DAP
25.24,70.31,31.65,Clay Loam,Rice,107.52,41.14,42.96,40-20-20
33.16,87.74,39.03,Alluvial,Rice,140.22,57.47,56.37,MOP
31.51,84.09,36.59,Clay Loam,Rice,128.41,50.14,53.19,DAP
30.39,82.69,37.47,Clay Loam,Rice,136.83,52.02,51.45,DAP
28.17,76.36,33.53,Silty Loam,Rice,121.16,46.57,45.95,Urea
26.82,74.56,32.32,Alluvial,Rice,107.56,40.58,43.81,40-20-20
38.87,56.47,20.45,Clay Loam,Rice,9.76,21.92,28.44,Urea
28.06,76.76,34.61,Silty Loam,Rice,118.38,45.47,46.78,Urea
31.04,83.29,36.03,Clay Loam,Rice,136.56,52.11,53.12,DAP
30.81,82.73,36.57,Alluvial,Rice,126.69,51.96,51.72,DAP
39.72,42.81,23.16,Clay Loam,Rice,-5.21,12.57,15.7,40-20-20
34.48,89.49,39.93,Alluvial,Rice,146.92,58.14,59.24,MOP
27.22,74.73,30.73,Clay Loam,Rice,106.92,42.57,43.22,40-20-20
